sensor_id,area,location_name,aqi_total,datetimeLocal
3276385,Hải Phòng,Việt Nam,40.810001373291016,2021-03-31 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.70000076293945,2021-03-31 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,33.220001220703125,2021-03-31 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,32.09000015258789,2021-03-31 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,33.790000915527344,2021-03-31 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,34.68000030517578,2021-03-31 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,32.2599983215332,2021-03-31 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,31.5,2021-03-31 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,65.36000061035156,2021-03-31 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,65.54000091552734,2021-03-31 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,60.880001068115234,2021-03-31 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,61.34000015258789,2021-03-31 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,39.369998931884766,2021-03-31 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.4900016784668,2021-03-31 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.52000045776367,2021-03-31 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.40999984741211,2021-03-31 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.439998626708984,2021-03-31 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,43.22999954223633,2021-03-31 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,41.04999923706055,2021-03-31 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,82.0199966430664,2025-01-01 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,79.55000305175781,2025-01-01 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,71.76000213623047,2025-01-01 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,72.55999755859375,2025-01-01 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,54.2400016784668,2025-01-01 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,50.79999923706055,2025-01-01 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.34000015258789,2025-01-01 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,39.0099983215332,2025-01-01 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,35.75,2025-01-01 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.7599983215332,2025-01-01 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,35.27000045776367,2025-01-01 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,33.88999938964844,2025-01-01 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,35.599998474121094,2025-01-01 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,75.7699966430664,2025-01-01 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,70.3499984741211,2025-01-01 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,75.54000091552734,2025-01-01 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,64.70999908447266,2025-01-01 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,51.439998626708984,2025-01-01 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.459999084472656,2025-01-01 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.380001068115234,2025-01-01 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,51.25,2025-01-01 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,44.81999969482422,2025-01-01 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,43.900001525878906,2025-01-01 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.58000183105469,2025-01-01 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,67.16999816894531,2025-01-02 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,74.45999908447266,2025-01-02 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,63.65999984741211,2025-01-02 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,64.77999877929688,2025-01-02 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,46.25,2025-01-02 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.4900016784668,2025-01-02 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,46.099998474121094,2025-01-02 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,37.959999084472656,2025-01-02 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,41.81999969482422,2025-01-02 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.7400016784668,2025-01-02 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.22999954223633,2025-01-02 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.11000061035156,2025-01-02 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.970001220703125,2025-01-02 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,73.5199966430664,2025-01-02 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,75.27999877929688,2025-01-02 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,83.30999755859375,2025-01-02 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,78.93000030517578,2025-01-02 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,55.31999969482422,2025-01-02 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.97999954223633,2025-01-02 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,55.779998779296875,2025-01-02 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,54.77000045776367,2025-01-02 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,56.790000915527344,2025-01-02 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.68000030517578,2025-01-02 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.470001220703125,2025-01-02 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,70.20999908447266,2025-01-03 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,82.68000030517578,2025-01-03 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,83.0999984741211,2025-01-03 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,83.37000274658203,2025-01-03 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.25,2025-01-03 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.77000045776367,2025-01-03 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,54.72999954223633,2025-01-03 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,37.68000030517578,2025-01-03 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.709999084472656,2025-01-03 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.029998779296875,2025-01-03 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.18000030517578,2025-01-03 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.380001068115234,2025-01-03 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,39.41999816894531,2025-01-03 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,78.02999877929688,2025-01-03 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,70.66999816894531,2025-01-03 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,73.75,2025-01-03 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,78.11000061035156,2025-01-03 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,52.56999969482422,2025-01-03 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,52.619998931884766,2025-01-03 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.9900016784668,2025-01-03 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,56.209999084472656,2025-01-03 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.150001525878906,2025-01-03 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.08000183105469,2025-01-03 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,51.959999084472656,2025-01-03 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,75.98999786376953,2025-01-04 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,79.76000213623047,2025-01-04 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,72.0,2025-01-04 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,74.44000244140625,2025-01-04 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.060001373291016,2025-01-04 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,51.689998626708984,2025-01-04 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,46.97999954223633,2025-01-04 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,34.349998474121094,2025-01-04 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,37.90999984741211,2025-01-04 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,39.84000015258789,2025-01-04 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,37.81999969482422,2025-01-04 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.619998931884766,2025-01-04 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,35.34000015258789,2025-01-04 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,69.58999633789062,2025-01-04 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,69.97000122070312,2025-01-04 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,64.27999877929688,2025-01-04 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,68.41000366210938,2025-01-04 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.34000015258789,2025-01-04 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,46.459999084472656,2025-01-04 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,50.45000076293945,2025-01-04 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.209999084472656,2025-01-04 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,51.060001373291016,2025-01-04 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.11000061035156,2025-01-04 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.54999923706055,2025-01-04 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,67.16999816894531,2025-01-05 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,69.13999938964844,2025-01-05 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,71.87000274658203,2025-01-05 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,73.87000274658203,2025-01-05 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.72999954223633,2025-01-05 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.9900016784668,2025-01-05 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.90999984741211,2025-01-05 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.56999969482422,2025-01-05 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,37.06999969482422,2025-01-05 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.27000045776367,2025-01-05 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,36.470001220703125,2025-01-05 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.459999084472656,2025-01-05 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,35.119998931884766,2025-01-05 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,64.37000274658203,2025-01-05 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,68.45999908447266,2025-01-05 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,64.41999816894531,2025-01-05 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,64.5,2025-01-05 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.439998626708984,2025-01-05 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.439998626708984,2025-01-05 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.5,2025-01-05 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.880001068115234,2025-01-05 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,49.13999938964844,2025-01-05 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.939998626708984,2025-01-05 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.84000015258789,2025-01-05 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,65.4000015258789,2025-01-06 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,74.48999786376953,2025-01-06 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,73.48999786376953,2025-01-06 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,68.93000030517578,2025-01-06 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,51.36000061035156,2025-01-06 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.130001068115234,2025-01-06 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.54999923706055,2025-01-06 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,37.90999984741211,2025-01-06 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,43.2599983215332,2025-01-06 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,40.849998474121094,2025-01-06 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,45.63999938964844,2025-01-06 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,45.04999923706055,2025-01-06 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,39.189998626708984,2025-01-06 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,82.2300033569336,2025-01-06 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,80.76000213623047,2025-01-06 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,79.72000122070312,2025-01-06 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,70.52999877929688,2025-01-06 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,54.84000015258789,2025-01-06 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,52.45000076293945,2025-01-06 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,52.470001220703125,2025-01-06 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,53.630001068115234,2025-01-06 20:00:00+07:00
3276385,Hải Phòng,Việt Nam,55.70000076293945,2025-01-06 21:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.619998931884766,2025-01-06 22:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.130001068115234,2025-01-06 23:00:00+07:00
3276385,Hải Phòng,Việt Nam,83.69999694824219,2025-01-07 00:00:00+07:00
3276385,Hải Phòng,Việt Nam,78.5999984741211,2025-01-07 01:00:00+07:00
3276385,Hải Phòng,Việt Nam,82.2699966430664,2025-01-07 02:00:00+07:00
3276385,Hải Phòng,Việt Nam,83.58999633789062,2025-01-07 03:00:00+07:00
3276385,Hải Phòng,Việt Nam,52.709999084472656,2025-01-07 04:00:00+07:00
3276385,Hải Phòng,Việt Nam,56.220001220703125,2025-01-07 05:00:00+07:00
3276385,Hải Phòng,Việt Nam,55.93000030517578,2025-01-07 06:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.150001525878906,2025-01-07 07:00:00+07:00
3276385,Hải Phòng,Việt Nam,39.16999816894531,2025-01-07 08:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.040000915527344,2025-01-07 09:00:00+07:00
3276385,Hải Phòng,Việt Nam,38.630001068115234,2025-01-07 10:00:00+07:00
3276385,Hải Phòng,Việt Nam,42.279998779296875,2025-01-07 11:00:00+07:00
3276385,Hải Phòng,Việt Nam,43.630001068115234,2025-01-07 12:00:00+07:00
3276385,Hải Phòng,Việt Nam,70.93000030517578,2025-01-07 13:00:00+07:00
3276385,Hải Phòng,Việt Nam,78.68000030517578,2025-01-07 14:00:00+07:00
3276385,Hải Phòng,Việt Nam,79.72000122070312,2025-01-07 15:00:00+07:00
3276385,Hải Phòng,Việt Nam,72.19999694824219,2025-01-07 16:00:00+07:00
3276385,Hải Phòng,Việt Nam,48.20000076293945,2025-01-07 17:00:00+07:00
3276385,Hải Phòng,Việt Nam,53.130001068115234,2025-01-07 18:00:00+07:00
3276385,Hải Phòng,Việt Nam,47.220001220703125,2025-01-07 19:00:00+07:00
3276385,Hải Phòng,Việt Nam,54.56999969482422,2025-01-07 20:00:00+07:00
